name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
沖 悟,3186,1 コース,943,327,300,0,0,0,27,0
沖 悟,3186,2 コース,1087,157,0,33,104,0,14,6
沖 悟,3186,3 コース,1338,229,0,21,149,36,22,1
沖 悟,3186,4 コース,1141,193,0,18,134,26,14,1
沖 悟,3186,5 コース,704,73,0,11,38,12,12,0
沖 悟,3186,6 コース,307,16,0,0,7,5,4,0
