name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
谷口 佳蓮,5173,女子戦,449,61,4.11,13.5,24.0,36.3,0.17,3.4
谷口 佳蓮,5173,混合戦,309,15,2.94,4.8,14.2,20.3,0.18,3.6
