name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
柳瀬 幹太,5083,桐生,1,6,1,3.5,16.6,16.6,16.6,0,0,0.11
柳瀬 幹太,5083,戸田,3,19,1,3.79,5.2,15.7,31.5,0,0,0.16
柳瀬 幹太,5083,江戸川,3,21,1,3.1,4.7,14.2,23.8,0,0,0.2
柳瀬 幹太,5083,平和島,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
柳瀬 幹太,5083,多摩川,3,25,3,4.56,12.0,36.0,40.0,0,0,0.17
柳瀬 幹太,5083,浜名湖,4,27,2,4.78,7.4,33.3,44.4,0,0,0.14
柳瀬 幹太,5083,蒲郡,1,11,2,5.27,18.1,18.1,45.4,0,0,0.19
柳瀬 幹太,5083,常滑,2,16,0,4.19,0.0,25.0,37.5,0,0,0.16
柳瀬 幹太,5083,津,2,16,2,5.5,12.5,37.5,43.7,0,0,0.17
柳瀬 幹太,5083,三国,6,55,0,2.75,0.0,7.2,18.1,0,0,0.18
柳瀬 幹太,5083,びわこ,5,47,1,3.11,2.1,12.7,21.2,0,0,0.21
柳瀬 幹太,5083,住之江,2,16,0,2.69,0.0,6.2,12.5,0,0,0.17
柳瀬 幹太,5083,尼崎,2,18,2,3.44,11.1,16.6,16.6,0,0,0.18
柳瀬 幹太,5083,鳴門,9,68,1,3.57,1.4,14.7,27.9,0,0,0.15
柳瀬 幹太,5083,丸亀,6,48,0,3.06,0.0,2.0,22.9,1,0,0.18
柳瀬 幹太,5083,児島,5,39,1,2.62,2.5,5.1,15.3,0,0,0.18
柳瀬 幹太,5083,宮島,9,71,8,4.65,11.2,28.1,40.8,1,0,0.17
柳瀬 幹太,5083,徳山,20,160,10,3.41,6.2,16.2,25.0,0,0,0.17
柳瀬 幹太,5083,下関,25,207,23,3.99,11.1,21.2,33.3,0,0,0.16
柳瀬 幹太,5083,若松,7,61,3,3.28,4.9,9.8,26.2,0,0,0.16
柳瀬 幹太,5083,芦屋,6,47,4,3.98,8.5,21.2,31.9,0,0,0.18
柳瀬 幹太,5083,福岡,1,6,0,2.33,0.0,0.0,16.6,0,0,0.11
柳瀬 幹太,5083,唐津,5,45,2,3.36,4.4,8.8,24.4,0,0,0.17
柳瀬 幹太,5083,大村,10,70,4,3.1,5.7,10.0,20.0,0,0,0.17
