name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
鳥居 智恵,3128,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
鳥居 智恵,3128,G1,2,16,1,5.13,6.2,12.5,37.5,0,0,0.25,4.1
鳥居 智恵,3128,G2,2,17,4,6.71,23.5,29.4,58.8,0,0,0.21,3.6
鳥居 智恵,3128,G3,71,617,77,4.83,12.4,28.8,46.6,2,0,0.21,3.5
鳥居 智恵,3128,一般,410,3377,305,4.14,9.0,20.9,35.4,7,1,0.22,3.7
鳥居 智恵,3128,総合,485,4027,387,4.26,9.6,22.1,37.2,9,1,0.22,3.7
