name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
菊地 敬介,4898,1 号艇,116,28,24.1,35.3,45.6,0,0
菊地 敬介,4898,2 号艇,144,7,4.8,17.3,32.6,0,0
菊地 敬介,4898,3 号艇,158,7,4.4,14.5,26.5,0,0
菊地 敬介,4898,4 号艇,167,13,7.7,11.9,23.9,0,0
菊地 敬介,4898,5 号艇,196,3,1.5,5.1,15.8,0,0
菊地 敬介,4898,6 号艇,215,1,0.4,5.1,12.5,0,0
