name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
渡邉 雄朗,4748,1 コース,415,233,56.1,71.5,80.2,0.17,3.2
渡邉 雄朗,4748,2 コース,389,90,23.1,46.7,64.7,0.16,3.1
渡邉 雄朗,4748,3 コース,423,87,20.5,42.0,61.4,0.15,2.8
渡邉 雄朗,4748,4 コース,417,68,16.3,38.3,54.9,0.16,2.9
渡邉 雄朗,4748,5 コース,461,37,8.0,22.9,44.6,0.16,2.9
渡邉 雄朗,4748,6 コース,464,16,3.4,14.0,31.0,0.17,3.3
