name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
加藤 高史,3445,1 号艇,1204,1010,54,51,48,29,11,1
加藤 高史,3445,2 号艇,1106,34,821,110,82,40,17,2
加藤 高史,3445,3 号艇,1149,5,39,818,166,82,38,1
加藤 高史,3445,4 号艇,1128,1,12,85,765,196,68,1
加藤 高史,3445,5 号艇,1064,1,10,26,125,768,134,0
加藤 高史,3445,6 号艇,1028,0,4,22,80,215,706,1
