name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
竹内 尉宏,2855,1 コース,803,144,128,1,0,0,15,0
竹内 尉宏,2855,2 コース,876,83,0,37,36,0,9,1
竹内 尉宏,2855,3 コース,533,41,0,8,29,2,2,0
竹内 尉宏,2855,4 コース,276,27,0,3,18,3,3,0
竹内 尉宏,2855,5 コース,147,7,0,2,3,1,1,0
竹内 尉宏,2855,6 コース,56,2,0,0,0,0,1,1
