name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
大廣 咲季,5265,女子戦,284,10,2.91,3.5,9.8,20.7,0.17,3.3
大廣 咲季,5265,混合戦,242,2,1.75,0.8,3.3,6.6,0.19,3.9
