name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
中岡 健人,4511,1 号艇,440,402,6,4,2,5,21,0
中岡 健人,4511,2 号艇,576,6,479,46,9,7,28,1
中岡 健人,4511,3 号艇,573,1,6,459,42,30,35,0
中岡 健人,4511,4 号艇,600,0,3,7,443,92,55,0
中岡 健人,4511,5 号艇,624,2,0,2,24,487,109,0
中岡 健人,4511,6 号艇,527,1,4,2,4,63,453,0
