name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
井上 茂,4669,1 コース,182,63,34.6,54.4,66.4,0.16,2.7
井上 茂,4669,2 コース,280,20,7.1,27.1,48.5,0.16,3.5
井上 茂,4669,3 コース,290,21,7.2,25.8,45.8,0.16,3.5
井上 茂,4669,4 コース,294,16,5.4,17.3,37.7,0.18,3.7
井上 茂,4669,5 コース,435,15,3.4,11.4,27.8,0.19,3.9
井上 茂,4669,6 コース,586,3,0.5,3.4,13.1,0.2,4.0
