name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
國崎 良春,3747,桐生,27,221,45,5.92,20.3,42.0,61.5,7,1,0.18
國崎 良春,3747,戸田,19,158,38,5.54,24.0,36.0,52.5,6,0,0.17
國崎 良春,3747,江戸川,27,207,54,6.06,26.0,44.4,60.8,8,1,0.2
國崎 良春,3747,平和島,26,238,54,5.85,22.6,40.3,57.5,6,0,0.17
國崎 良春,3747,多摩川,23,222,61,6.22,27.4,45.9,63.9,5,0,0.17
國崎 良春,3747,浜名湖,25,212,44,5.83,20.7,41.0,57.5,4,1,0.19
國崎 良春,3747,蒲郡,28,248,53,6.08,21.3,44.3,62.9,5,1,0.17
國崎 良春,3747,常滑,29,251,65,6.08,25.9,42.6,62.9,4,0,0.18
國崎 良春,3747,津,28,248,52,5.85,20.9,41.5,59.2,6,1,0.18
國崎 良春,3747,三国,29,245,53,5.96,21.6,42.0,60.8,8,1,0.18
國崎 良春,3747,びわこ,22,199,46,5.91,23.1,41.2,62.3,5,0,0.18
國崎 良春,3747,住之江,26,222,51,5.74,22.9,41.8,56.3,3,0,0.17
國崎 良春,3747,尼崎,27,252,53,6.06,21.0,46.4,62.7,4,0,0.17
國崎 良春,3747,鳴門,36,322,67,5.81,20.8,41.3,59.6,8,0,0.17
國崎 良春,3747,丸亀,23,221,57,6.08,25.7,44.8,59.2,4,0,0.16
國崎 良春,3747,児島,27,265,70,6.15,26.4,47.9,61.5,8,1,0.17
國崎 良春,3747,宮島,33,323,74,5.75,22.9,41.8,57.5,7,1,0.16
國崎 良春,3747,徳山,38,367,74,5.51,20.1,38.1,52.0,6,2,0.17
國崎 良春,3747,下関,33,321,76,5.95,23.6,44.5,61.3,8,3,0.18
國崎 良春,3747,若松,64,601,123,5.75,20.4,41.7,58.0,12,1,0.17
國崎 良春,3747,芦屋,57,542,131,6.06,24.1,43.7,62.1,15,0,0.16
國崎 良春,3747,福岡,80,777,196,6.07,25.2,45.3,61.3,21,7,0.17
國崎 良春,3747,唐津,34,317,74,6.01,23.3,43.5,61.2,8,1,0.17
國崎 良春,3747,大村,40,379,79,5.85,20.8,40.3,59.8,5,0,0.18
