name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
谷川 里江,3302,女子戦,4361,1384,6.65,31.7,52.4,67.8,0.2,3.3
谷川 里江,3302,混合戦,2414,478,5.52,19.8,36.0,53.0,0.2,3.5
