name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
大澤 大夢,4281,1 号艇,715,325,45.4,63.2,74.2,6,2
大澤 大夢,4281,2 号艇,741,108,14.5,36.5,55.4,6,0
大澤 大夢,4281,3 号艇,712,98,13.7,31.8,49.1,7,0
大澤 大夢,4281,4 号艇,709,81,11.4,29.4,52.3,7,0
大澤 大夢,4281,5 号艇,722,54,7.4,22.0,40.3,5,0
大澤 大夢,4281,6 号艇,692,20,2.8,13.2,29.1,9,0
