name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
香川 素子,3900,SG,17,1,1,5,3,2,5,0,0,0,0,0,0,0,0
香川 素子,3900,G1,276,46,33,46,61,50,36,0,1,0,3,0,0,1,0
香川 素子,3900,G2,138,24,21,35,22,17,16,1,0,0,2,0,1,0,0
香川 素子,3900,G3,1940,445,435,358,313,229,132,6,11,1,15,0,1,1,0
香川 素子,3900,一般,3253,700,650,616,493,452,288,14,28,5,21,1,0,1,0
香川 素子,3900,総合,5624,1216,1140,1060,892,750,477,21,40,6,41,1,2,3,0
