name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
間庭 菜摘,4947,1 コース,134,27,20.1,38.8,60.4,0.2,3.7
間庭 菜摘,4947,2 コース,184,15,8.1,28.2,51.6,0.21,4.3
間庭 菜摘,4947,3 コース,191,8,4.1,17.2,39.2,0.19,3.6
間庭 菜摘,4947,4 コース,191,6,3.1,14.1,35.0,0.19,3.7
間庭 菜摘,4947,5 コース,222,5,2.2,9.0,24.7,0.18,3.6
間庭 菜摘,4947,6 コース,469,3,0.6,3.4,9.3,0.19,3.7
