name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
三嶌 こころ,5291,桐生,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
三嶌 こころ,5291,戸田,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
三嶌 こころ,5291,江戸川,2,19,0,1.63,0.0,0.0,0.0,0,0,0.25
三嶌 こころ,5291,平和島,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
三嶌 こころ,5291,多摩川,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
三嶌 こころ,5291,浜名湖,2,19,0,4.21,0.0,21.0,42.1,0,0,0.16
三嶌 こころ,5291,蒲郡,1,8,0,2.13,0.0,0.0,0.0,0,0,0.23
三嶌 こころ,5291,常滑,4,35,0,2.31,0.0,5.7,14.2,0,0,0.22
三嶌 こころ,5291,津,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
三嶌 こころ,5291,三国,2,17,0,2.35,0.0,11.7,17.6,0,0,0.22
三嶌 こころ,5291,びわこ,3,20,0,2.05,0.0,0.0,0.0,0,0,0.25
三嶌 こころ,5291,住之江,2,18,1,3.72,5.5,5.5,22.2,0,0,0.15
三嶌 こころ,5291,尼崎,2,16,0,1.06,0.0,0.0,0.0,0,0,0.26
三嶌 こころ,5291,鳴門,3,24,0,2.42,0.0,4.1,8.3,0,0,0.19
三嶌 こころ,5291,丸亀,9,74,3,2.39,4.0,4.0,5.4,0,0,0.2
三嶌 こころ,5291,児島,1,9,0,1.89,0.0,0.0,0.0,0,0,0.2
三嶌 こころ,5291,宮島,2,17,0,1.06,0.0,0.0,0.0,0,0,0.23
三嶌 こころ,5291,徳山,1,8,0,1.25,0.0,0.0,0.0,0,0,0.22
三嶌 こころ,5291,下関,4,25,0,1.72,0.0,4.0,8.0,0,0,0.19
三嶌 こころ,5291,若松,1,9,0,1.22,0.0,0.0,0.0,0,0,0.21
三嶌 こころ,5291,芦屋,3,25,0,1.92,0.0,8.0,8.0,0,0,0.23
三嶌 こころ,5291,福岡,2,17,0,1.29,0.0,0.0,0.0,0,0,0.19
三嶌 こころ,5291,唐津,3,22,0,3.05,0.0,9.0,27.2,0,0,0.24
三嶌 こころ,5291,大村,1,9,0,1.11,0.0,0.0,0.0,0,0,0.21
