name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
末武 里奈子,4923,女子戦,487,6,2.41,1.2,6.1,12.5,0.2,3.9
末武 里奈子,4923,混合戦,219,1,1.44,0.4,0.9,3.2,0.2,4.1
