name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
岡村 仁,4311,1 号艇,935,590,63.1,77.2,83.5,29,14
岡村 仁,4311,2 号艇,801,184,22.9,53.3,70.9,24,2
岡村 仁,4311,3 号艇,807,147,18.2,42.8,62.5,29,5
岡村 仁,4311,4 号艇,812,125,15.3,39.1,59.3,23,5
岡村 仁,4311,5 号艇,748,93,12.4,30.8,51.7,20,0
岡村 仁,4311,6 号艇,747,48,6.4,20.2,45.3,12,0
