name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
坂元 真一,3649,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
坂元 真一,3649,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
坂元 真一,3649,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
坂元 真一,3649,G3,13,102,14,4.37,13.7,24.5,40.2,0,0,0.2,3.0
坂元 真一,3649,一般,361,2912,386,3.88,13.2,23.5,32.0,4,0,0.21,3.3
坂元 真一,3649,総合,374,3014,400,3.9,13.2,23.5,32.3,4,0,0.21,3.3
