name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
安河内 健,5026,1 コース,227,153,67.4,81.9,85.4,0.14,2.8
安河内 健,5026,2 コース,191,36,18.8,44.5,60.2,0.15,2.9
安河内 健,5026,3 コース,192,43,22.4,49.4,66.6,0.13,2.5
安河内 健,5026,4 コース,217,33,15.2,33.6,55.3,0.14,2.8
安河内 健,5026,5 コース,221,24,10.8,25.3,45.2,0.15,3.1
安河内 健,5026,6 コース,327,12,3.6,9.4,24.4,0.17,3.5
