name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
竹本 幸造,2764,桐生,7,52,7,4.96,13.4,32.6,48.0,1,0,0.26
竹本 幸造,2764,戸田,10,80,6,3.79,7.5,16.2,31.2,0,0,0.23
竹本 幸造,2764,江戸川,10,79,8,3.49,10.1,16.4,25.3,0,0,0.25
竹本 幸造,2764,平和島,11,81,7,4.33,8.6,19.7,43.2,0,0,0.26
竹本 幸造,2764,多摩川,10,64,4,4.31,6.2,21.8,39.0,0,0,0.23
竹本 幸造,2764,浜名湖,9,64,6,3.98,9.3,21.8,31.2,0,0,0.24
竹本 幸造,2764,蒲郡,8,61,4,3.75,6.5,11.4,24.5,0,0,0.23
竹本 幸造,2764,常滑,11,89,7,3.58,7.8,12.3,26.9,0,0,0.26
竹本 幸造,2764,津,14,112,9,4.01,8.0,18.7,32.1,0,0,0.25
竹本 幸造,2764,三国,12,74,4,3.58,5.4,14.8,27.0,1,0,0.25
竹本 幸造,2764,びわこ,3,23,1,3.78,4.3,21.7,30.4,0,0,0.25
竹本 幸造,2764,住之江,10,78,7,4.4,8.9,24.3,39.7,0,0,0.21
竹本 幸造,2764,尼崎,14,107,13,4.04,12.1,21.5,35.5,0,0,0.24
竹本 幸造,2764,鳴門,17,119,12,4.2,10.0,24.3,31.9,0,0,0.25
竹本 幸造,2764,丸亀,13,99,11,4.12,11.1,21.2,35.3,0,0,0.25
竹本 幸造,2764,児島,20,169,18,4.26,10.6,22.4,37.8,0,0,0.27
竹本 幸造,2764,宮島,46,396,28,4.09,7.0,21.2,35.1,0,0,0.23
竹本 幸造,2764,徳山,13,104,7,3.93,6.7,20.1,33.6,0,0,0.26
竹本 幸造,2764,下関,3,23,1,3.43,4.3,8.7,21.7,0,0,0.29
竹本 幸造,2764,若松,12,102,7,3.74,6.8,12.7,27.4,0,0,0.24
竹本 幸造,2764,芦屋,9,66,6,4.12,9.0,27.2,36.3,0,0,0.26
竹本 幸造,2764,福岡,17,127,4,3.69,3.1,16.5,28.3,0,0,0.26
竹本 幸造,2764,唐津,13,99,8,3.8,8.0,20.2,31.3,0,0,0.24
竹本 幸造,2764,大村,14,106,5,3.76,4.7,16.9,33.0,0,0,0.27
