name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
冨田 祥,5059,1 号艇,45,44,0,1,0,0,0,0
冨田 祥,5059,2 号艇,64,0,57,5,1,0,1,0
冨田 祥,5059,3 号艇,77,0,1,67,4,1,4,0
冨田 祥,5059,4 号艇,86,0,0,0,63,11,12,0
冨田 祥,5059,5 号艇,128,0,0,0,2,63,63,0
冨田 祥,5059,6 号艇,194,0,0,0,0,6,187,1
