name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
出晴 政信,2677,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
出晴 政信,2677,G1,2,18,1,4.11,5.5,5.5,22.2,0,0,0.25,4.3
出晴 政信,2677,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
出晴 政信,2677,G3,5,45,3,5.27,6.6,37.7,48.8,0,0,0.19,2.9
出晴 政信,2677,一般,219,1762,182,4.57,10.3,25.1,42.5,5,1,0.22,3.5
出晴 政信,2677,総合,226,1825,186,4.59,10.1,25.2,42.5,5,1,0.22,3.5
