name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
戸田 海咲音,5387,女子戦,73,0,1.26,0.0,0.0,0.0,0.22,4.3
戸田 海咲音,5387,混合戦,44,0,1.18,0.0,0.0,0.0,0.23,5.1
