name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
上田 健太,5002,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上田 健太,5002,G1,8,1,1,0,1,4,1,0,0,0,0,0,0,0,0
上田 健太,5002,G2,18,4,2,1,2,4,5,0,0,0,0,0,0,0,0
上田 健太,5002,G3,114,18,18,23,18,20,14,0,0,0,2,0,0,0,1
上田 健太,5002,一般,1449,234,219,231,251,221,276,5,6,3,6,1,0,4,2
上田 健太,5002,総合,1589,257,240,255,272,249,296,5,6,3,8,1,0,4,3
