name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
秋元 哲,4532,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
秋元 哲,4532,G1,44,350,48,5.72,13.7,29.4,43.7,0,0,0.15,3.5
秋元 哲,4532,G2,12,94,18,6.4,19.1,40.4,54.2,3,0,0.14,3.0
秋元 哲,4532,G3,45,416,102,5.91,24.5,46.3,60.1,19,7,0.18,3.3
秋元 哲,4532,一般,308,2591,679,6.15,26.2,46.3,62.9,97,20,0.17,3.3
秋元 哲,4532,総合,409,3451,847,6.09,24.5,44.4,60.3,119,27,0.17,3.3
