name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
西坂 香松,4170,女子戦,2140,160,4.11,7.4,18.4,35.7,0.21,3.6
西坂 香松,4170,混合戦,867,41,3.14,4.7,10.3,22.0,0.2,3.7
