name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
瀧川 千依,4882,女子戦,626,54,4.14,8.6,21.2,35.9,0.2,3.7
瀧川 千依,4882,混合戦,380,30,3.37,7.8,17.1,25.5,0.19,3.6
