name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
木村 恒一,3694,1 コース,784,240,220,0,0,0,19,1
木村 恒一,3694,2 コース,661,97,0,56,30,0,11,0
木村 恒一,3694,3 コース,867,126,0,26,53,27,19,1
木村 恒一,3694,4 コース,1054,165,0,25,69,46,22,3
木村 恒一,3694,5 コース,1076,120,0,19,39,45,14,3
木村 恒一,3694,6 コース,687,34,0,8,6,15,4,1
