name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
楠原 翔太,4684,1 コース,341,171,50.1,68.0,77.1,0.14,2.5
楠原 翔太,4684,2 コース,389,54,13.8,37.5,60.6,0.16,3.2
楠原 翔太,4684,3 コース,420,55,13.1,37.3,59.0,0.16,3.0
楠原 翔太,4684,4 コース,390,39,10.0,27.1,46.4,0.16,3.1
楠原 翔太,4684,5 コース,494,20,4.0,20.8,40.0,0.16,3.1
楠原 翔太,4684,6 コース,729,7,0.9,9.1,22.6,0.17,3.4
