name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
村本 大成,5138,1 号艇,52,5,9.6,21.1,36.5,0,0
村本 大成,5138,2 号艇,108,3,2.7,6.4,22.2,0,0
村本 大成,5138,3 号艇,97,1,1.0,4.1,18.5,0,0
村本 大成,5138,4 号艇,104,1,0.9,4.8,10.5,0,0
村本 大成,5138,5 号艇,162,0,0.0,2.4,6.1,0,0
村本 大成,5138,6 号艇,214,0,0.0,0.4,1.8,0,0
