name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
今泉 友吾,4759,SG,8,0,1,0,0,3,4,0,0,0,0,0,0,0,0
今泉 友吾,4759,G1,237,16,38,51,48,47,36,2,1,0,0,0,0,0,0
今泉 友吾,4759,G2,92,8,16,15,14,18,21,1,0,0,0,0,0,0,0
今泉 友吾,4759,G3,170,34,32,46,20,25,12,0,0,1,0,0,0,0,0
今泉 友吾,4759,一般,2425,472,551,557,389,270,161,12,19,2,1,0,0,3,3
今泉 友吾,4759,総合,2932,530,638,669,471,363,234,15,20,3,1,0,0,3,3
