name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
陶山 秀徳,2816,1 号艇,720,598,79,18,17,4,2,2
陶山 秀徳,2816,2 号艇,769,45,573,94,27,22,7,1
陶山 秀徳,2816,3 号艇,769,12,74,510,114,46,13,0
陶山 秀徳,2816,4 号艇,735,0,19,101,450,125,39,1
陶山 秀徳,2816,5 号艇,719,1,16,51,102,456,92,1
陶山 秀徳,2816,6 号艇,683,3,12,35,70,189,373,1
