name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
中村 楓,5383,1 号艇,0,0,0,0,0,0,0,0
中村 楓,5383,2 号艇,0,0,0,0,0,0,0,0
中村 楓,5383,3 号艇,0,0,0,0,0,0,0,0
中村 楓,5383,4 号艇,5,0,0,0,1,0,4,0
中村 楓,5383,5 号艇,25,0,0,0,0,1,24,0
中村 楓,5383,6 号艇,56,0,0,0,0,3,53,0
