name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
須田 秀一,3438,桐生,44,369,53,5.28,14.3,34.6,53.3,3,1,0.23
須田 秀一,3438,戸田,28,214,36,5.64,16.8,35.9,60.2,1,0,0.23
須田 秀一,3438,江戸川,29,219,31,5.36,14.1,33.7,54.3,3,0,0.25
須田 秀一,3438,平和島,25,194,32,5.28,16.4,32.4,50.5,1,0,0.21
須田 秀一,3438,多摩川,29,250,39,5.31,15.6,36.8,54.0,3,0,0.21
須田 秀一,3438,浜名湖,22,161,19,5.06,11.8,31.0,50.3,1,0,0.24
須田 秀一,3438,蒲郡,18,155,13,5.19,8.3,29.6,56.1,2,0,0.25
須田 秀一,3438,常滑,24,203,19,4.99,9.3,25.6,47.2,2,0,0.25
須田 秀一,3438,津,16,124,14,4.59,11.2,25.0,41.9,1,0,0.24
須田 秀一,3438,三国,18,134,12,4.9,8.9,28.3,50.0,1,0,0.23
須田 秀一,3438,びわこ,15,119,15,5.14,12.6,30.2,50.4,0,0,0.24
須田 秀一,3438,住之江,12,92,14,5.84,15.2,39.1,59.7,1,0,0.2
須田 秀一,3438,尼崎,17,131,17,5.15,12.9,27.4,53.4,2,0,0.22
須田 秀一,3438,鳴門,14,123,17,5.28,13.8,32.5,55.2,0,0,0.23
須田 秀一,3438,丸亀,11,106,20,5.79,18.8,41.5,60.3,0,0,0.22
須田 秀一,3438,児島,12,100,16,5.0,16.0,32.0,44.0,0,0,0.22
須田 秀一,3438,宮島,8,79,17,5.3,21.5,31.6,48.1,0,0,0.23
須田 秀一,3438,徳山,15,127,19,5.11,14.9,30.7,48.0,1,0,0.24
須田 秀一,3438,下関,16,153,25,5.22,16.3,30.7,49.0,0,0,0.22
須田 秀一,3438,若松,16,156,17,4.94,10.9,26.9,48.7,1,0,0.22
須田 秀一,3438,芦屋,13,114,11,4.54,9.6,22.8,38.6,1,0,0.22
須田 秀一,3438,福岡,15,127,14,4.46,11.0,24.4,42.5,0,0,0.24
須田 秀一,3438,唐津,8,71,8,4.56,11.2,22.5,42.2,1,0,0.23
須田 秀一,3438,大村,15,121,22,5.28,18.1,35.5,48.7,2,0,0.25
