name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
後藤 博,3671,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
後藤 博,3671,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
後藤 博,3671,G2,9,1,2,0,3,1,2,0,0,0,0,0,0,0,0
後藤 博,3671,G3,220,24,35,21,30,43,65,0,1,0,1,0,0,0,0
後藤 博,3671,一般,3692,577,535,524,550,674,820,8,2,0,9,0,1,0,0
後藤 博,3671,総合,3921,602,572,545,583,718,887,8,3,0,10,0,1,0,0
