name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
倉富 大誠,5245,桐生,2,17,0,2.76,0.0,5.8,23.5,0,0,0.17
倉富 大誠,5245,戸田,6,52,0,2.1,0.0,7.6,9.6,0,0,0.21
倉富 大誠,5245,江戸川,11,98,8,3.5,8.1,17.3,28.5,0,0,0.18
倉富 大誠,5245,平和島,3,23,1,3.17,4.3,17.3,21.7,0,0,0.19
倉富 大誠,5245,多摩川,2,16,4,5.06,25.0,37.5,43.7,0,0,0.17
倉富 大誠,5245,浜名湖,6,44,5,3.0,11.3,13.6,15.9,0,0,0.18
倉富 大誠,5245,蒲郡,8,59,1,2.61,1.6,5.0,16.9,0,0,0.2
倉富 大誠,5245,常滑,8,58,3,2.69,5.1,10.3,13.7,0,0,0.18
倉富 大誠,5245,津,3,27,0,1.74,0.0,0.0,0.0,0,0,0.14
倉富 大誠,5245,三国,6,43,1,2.47,2.3,6.9,18.6,0,0,0.19
倉富 大誠,5245,びわこ,5,39,1,3.49,2.5,15.3,23.0,0,0,0.17
倉富 大誠,5245,住之江,1,2,0,4.5,0.0,50.0,50.0,0,0,0.11
倉富 大誠,5245,尼崎,3,28,1,3.5,3.5,14.2,25.0,0,0,0.17
倉富 大誠,5245,鳴門,1,8,0,1.38,0.0,0.0,0.0,0,0,0.2
倉富 大誠,5245,丸亀,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
倉富 大誠,5245,児島,1,9,2,5.44,22.2,33.3,55.5,1,0,0.18
倉富 大誠,5245,宮島,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
倉富 大誠,5245,徳山,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
倉富 大誠,5245,下関,1,6,0,1.0,0.0,0.0,0.0,0,0,0.29
倉富 大誠,5245,若松,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
倉富 大誠,5245,芦屋,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
倉富 大誠,5245,福岡,1,9,0,1.22,0.0,0.0,0.0,0,0,0.31
倉富 大誠,5245,唐津,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
倉富 大誠,5245,大村,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
