name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
武田 哲,2762,1 号艇,120,71,19,12,8,7,3,0
武田 哲,2762,2 号艇,137,17,66,30,15,7,2,0
武田 哲,2762,3 号艇,119,8,20,43,30,14,4,0
武田 哲,2762,4 号艇,129,4,4,35,59,22,5,0
武田 哲,2762,5 号艇,124,2,6,11,31,55,19,0
武田 哲,2762,6 号艇,115,2,4,13,13,38,45,0
