name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
柳生 泰二,4361,1 コース,959,655,632,0,0,0,23,0
柳生 泰二,4361,2 コース,717,180,0,107,49,0,20,4
柳生 泰二,4361,3 コース,736,151,0,28,59,54,9,1
柳生 泰二,4361,4 コース,819,152,0,25,76,34,13,4
柳生 泰二,4361,5 コース,799,103,0,14,25,48,15,1
柳生 泰二,4361,6 コース,838,36,0,5,12,12,7,0
