name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
上船 俊一,2289,桐生,7,49,3,3.86,6.1,20.4,26.5,0,0,0.34
上船 俊一,2289,戸田,5,40,4,4.28,10.0,20.0,37.5,0,0,0.32
上船 俊一,2289,江戸川,1,7,1,3.43,14.2,14.2,28.5,0,0,0.39
上船 俊一,2289,平和島,6,39,3,4.18,7.6,23.0,43.5,0,0,0.31
上船 俊一,2289,多摩川,7,50,2,4.32,4.0,20.0,38.0,0,0,0.29
上船 俊一,2289,浜名湖,6,47,5,4.11,10.6,19.1,31.9,0,0,0.3
上船 俊一,2289,蒲郡,5,42,2,4.45,4.7,23.8,38.1,0,0,0.31
上船 俊一,2289,常滑,7,55,1,4.22,1.8,16.3,38.1,0,0,0.32
上船 俊一,2289,津,9,63,5,4.0,7.9,17.4,33.3,0,0,0.3
上船 俊一,2289,三国,12,79,2,3.8,2.5,15.1,31.6,0,0,0.31
上船 俊一,2289,びわこ,7,49,4,3.98,8.1,20.4,30.6,0,0,0.29
上船 俊一,2289,住之江,17,135,12,4.17,8.8,22.2,34.0,0,0,0.22
上船 俊一,2289,尼崎,9,63,2,3.57,3.1,9.5,25.4,0,0,0.27
上船 俊一,2289,鳴門,10,70,2,3.63,2.8,14.2,30.0,0,0,0.31
上船 俊一,2289,丸亀,3,25,1,4.16,4.0,20.0,40.0,0,0,0.3
上船 俊一,2289,児島,4,33,3,4.27,9.0,24.2,27.2,0,0,0.31
上船 俊一,2289,宮島,2,15,1,3.13,6.6,6.6,20.0,0,0,0.34
上船 俊一,2289,徳山,3,24,2,4.33,8.3,20.8,37.5,0,0,0.33
上船 俊一,2289,下関,3,23,0,3.52,0.0,13.0,26.0,0,0,0.34
上船 俊一,2289,若松,3,25,4,4.12,16.0,24.0,28.0,0,0,0.3
上船 俊一,2289,芦屋,5,40,2,4.4,5.0,25.0,45.0,0,0,0.32
上船 俊一,2289,福岡,7,53,2,4.02,3.7,15.0,32.0,0,0,0.3
上船 俊一,2289,唐津,2,15,0,3.33,0.0,6.6,33.3,0,0,0.36
上船 俊一,2289,大村,4,32,1,3.91,3.1,21.8,34.3,0,0,0.32
