name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
笠置 博之,4538,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
笠置 博之,4538,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
笠置 博之,4538,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
笠置 博之,4538,G3,365,46,62,50,60,73,68,2,3,0,3,0,0,0,0
笠置 博之,4538,一般,2619,310,376,410,490,481,507,11,24,2,15,1,0,4,4
笠置 博之,4538,総合,2984,356,438,460,550,554,575,13,27,2,18,1,0,4,4
