name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
宇野 弥生,4183,女子戦,4147,1161,5.93,28.0,43.7,57.2,0.14,2.4
宇野 弥生,4183,混合戦,1255,207,4.65,16.4,27.4,40.8,0.15,2.7
