name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
西田 和加,5327,女子戦,106,0,1.24,0.0,0.0,0.9,0.25,4.4
西田 和加,5327,混合戦,109,0,1.07,0.0,0.0,0.0,0.24,4.9
