name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
森 陽多,5335,女子戦,216,3,2.32,1.3,7.8,13.4,0.2,3.9
森 陽多,5335,混合戦,114,1,2.0,0.8,4.3,8.7,0.19,4.3
