name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
大井 清貴,4425,桐生,7,52,5,3.81,9.6,15.3,26.9,0,0,0.2
大井 清貴,4425,戸田,11,88,9,4.75,10.2,22.7,46.5,0,0,0.2
大井 清貴,4425,江戸川,9,75,12,4.88,16.0,25.3,49.3,0,0,0.19
大井 清貴,4425,平和島,4,35,3,3.94,8.5,25.7,31.4,0,0,0.2
大井 清貴,4425,多摩川,6,53,2,3.98,3.7,16.9,32.0,0,0,0.2
大井 清貴,4425,浜名湖,9,79,11,4.99,13.9,26.5,50.6,1,0,0.2
大井 清貴,4425,蒲郡,8,73,7,4.16,9.5,20.5,36.9,0,0,0.19
大井 清貴,4425,常滑,8,58,5,4.67,8.6,29.3,41.3,0,0,0.2
大井 清貴,4425,津,10,80,3,3.91,3.7,17.5,31.2,0,0,0.19
大井 清貴,4425,三国,19,154,6,4.19,3.9,18.1,39.6,1,0,0.2
大井 清貴,4425,びわこ,11,102,8,4.82,7.8,25.4,50.0,0,0,0.2
大井 清貴,4425,住之江,9,72,6,3.65,8.3,16.6,30.5,0,0,0.21
大井 清貴,4425,尼崎,16,134,13,4.19,9.7,19.4,36.5,0,0,0.23
大井 清貴,4425,鳴門,15,125,8,4.37,6.4,20.0,40.0,0,0,0.19
大井 清貴,4425,丸亀,10,73,7,3.58,9.5,15.0,27.4,0,0,0.18
大井 清貴,4425,児島,22,192,15,4.28,7.8,18.2,33.8,0,0,0.19
大井 清貴,4425,宮島,25,218,23,4.44,10.5,21.5,40.8,1,0,0.19
大井 清貴,4425,徳山,51,452,46,4.57,10.1,23.8,41.3,0,0,0.19
大井 清貴,4425,下関,77,708,74,4.81,10.4,27.2,47.0,3,0,0.18
大井 清貴,4425,若松,25,206,18,4.01,8.7,20.3,34.9,0,0,0.19
大井 清貴,4425,芦屋,17,158,7,4.16,4.4,17.7,40.5,0,0,0.2
大井 清貴,4425,福岡,17,144,10,4.43,6.9,22.9,41.6,1,0,0.2
大井 清貴,4425,唐津,25,211,19,4.45,9.0,24.6,39.8,3,1,0.19
大井 清貴,4425,大村,20,161,18,4.76,11.1,26.0,46.5,1,0,0.19
