name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
實森 美祐,4963,女子戦,1047,222,5.49,21.2,39.1,52.1,0.15,3.0
實森 美祐,4963,混合戦,644,81,4.45,12.5,25.4,38.2,0.16,3.4
