name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
大橋 栄里佳,4224,女子戦,2368,388,4.74,16.3,29.4,43.4,0.19,3.5
大橋 栄里佳,4224,混合戦,1053,68,3.27,6.4,14.6,24.4,0.2,3.6
