name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
三浦 永理,4208,1 コース,1018,674,66.2,81.6,88.5,0.16,2.8
三浦 永理,4208,2 コース,788,257,32.6,57.8,72.8,0.17,3.1
三浦 永理,4208,3 コース,778,179,23.0,46.7,68.2,0.17,3.0
三浦 永理,4208,4 コース,826,199,24.0,46.7,67.4,0.16,2.8
三浦 永理,4208,5 コース,895,111,12.4,31.0,51.7,0.17,2.9
三浦 永理,4208,6 コース,928,52,5.6,19.0,34.1,0.18,3.3
