name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
久田 正晴,2969,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久田 正晴,2969,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久田 正晴,2969,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
久田 正晴,2969,G3,178,18,26,26,29,30,48,0,1,0,0,0,0,0,0
久田 正晴,2969,一般,3517,415,516,551,595,653,755,22,12,5,15,1,0,3,0
久田 正晴,2969,総合,3695,433,542,577,624,683,803,22,13,5,15,1,0,3,0
