name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
小池 公生,4521,1 コース,508,298,58.6,74.8,84.0,0.15,2.9
小池 公生,4521,2 コース,464,73,15.7,40.0,61.8,0.17,3.2
小池 公生,4521,3 コース,494,70,14.1,35.6,57.8,0.17,3.2
小池 公生,4521,4 コース,541,80,14.7,35.3,57.8,0.18,3.4
小池 公生,4521,5 コース,579,42,7.2,22.1,44.2,0.17,3.3
小池 公生,4521,6 コース,762,13,1.7,9.4,24.5,0.2,3.9
