name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
鍵和田 勇,2299,桐生,11,85,12,5.39,14.1,38.8,50.5,2,0,0.22
鍵和田 勇,2299,戸田,20,163,16,5.33,9.8,33.7,53.3,2,0,0.19
鍵和田 勇,2299,江戸川,25,191,27,5.31,14.1,31.9,50.7,2,0,0.23
鍵和田 勇,2299,平和島,16,130,12,5.25,9.2,29.2,54.6,2,0,0.21
鍵和田 勇,2299,多摩川,19,159,13,5.14,8.1,29.5,49.0,2,0,0.2
鍵和田 勇,2299,浜名湖,12,99,9,5.09,9.0,28.2,51.5,3,0,0.21
鍵和田 勇,2299,蒲郡,7,64,6,5.16,9.3,32.8,53.1,0,0,0.23
鍵和田 勇,2299,常滑,8,61,4,4.66,6.5,22.9,45.9,0,0,0.2
鍵和田 勇,2299,津,12,89,10,4.74,11.2,23.6,48.3,2,0,0.2
鍵和田 勇,2299,三国,16,115,16,5.31,13.9,26.0,55.6,3,0,0.21
鍵和田 勇,2299,びわこ,10,81,5,4.68,6.1,25.9,45.6,0,0,0.21
鍵和田 勇,2299,住之江,5,41,6,5.85,14.6,36.5,68.2,1,1,0.16
鍵和田 勇,2299,尼崎,8,49,2,4.39,4.0,20.4,40.8,0,0,0.18
鍵和田 勇,2299,鳴門,6,49,5,5.2,10.2,28.5,59.1,0,0,0.19
鍵和田 勇,2299,丸亀,7,51,2,4.59,3.9,19.6,43.1,0,0,0.2
鍵和田 勇,2299,児島,6,58,4,4.76,6.9,20.6,48.2,0,0,0.22
鍵和田 勇,2299,宮島,5,50,2,5.5,4.0,28.0,66.0,0,0,0.2
鍵和田 勇,2299,徳山,6,47,7,5.43,14.8,25.5,59.5,0,0,0.22
鍵和田 勇,2299,下関,7,64,6,5.81,9.3,34.3,64.0,1,0,0.21
鍵和田 勇,2299,若松,6,64,9,5.5,14.0,29.6,57.8,0,0,0.2
鍵和田 勇,2299,芦屋,7,69,6,4.88,8.7,27.5,46.3,1,0,0.22
鍵和田 勇,2299,福岡,11,101,6,5.38,5.9,31.6,57.4,0,0,0.21
鍵和田 勇,2299,唐津,7,49,5,4.88,10.2,30.6,48.9,0,0,0.2
鍵和田 勇,2299,大村,7,63,5,4.78,7.9,23.8,50.7,0,0,0.19
