name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
末永 由楽,4441,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
末永 由楽,4441,G1,31,263,27,5.37,10.2,25.8,39.9,0,0,0.15,3.3
末永 由楽,4441,G2,9,79,12,5.67,15.1,26.5,39.2,0,0,0.12,3.0
末永 由楽,4441,G3,46,445,78,5.36,17.5,35.9,52.5,8,1,0.17,3.3
末永 由楽,4441,一般,364,3323,660,5.68,19.8,38.5,57.7,61,7,0.17,3.1
末永 由楽,4441,総合,450,4110,777,5.63,18.9,37.2,55.6,69,8,0.17,3.1
