name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
平岡 君江,3165,女子戦,473,62,4.97,13.1,28.9,45.0,0.25,3.4
平岡 君江,3165,混合戦,828,45,3.86,5.4,16.0,31.0,0.25,3.7
