name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
新美 愛,3991,1 コース,48,6,12.5,25.0,41.6,0.3,4.4
新美 愛,3991,2 コース,64,9,14.0,26.5,42.1,0.27,4.4
新美 愛,3991,3 コース,55,6,10.9,25.4,41.8,0.3,4.0
新美 愛,3991,4 コース,83,9,10.8,24.1,32.5,0.23,3.5
新美 愛,3991,5 コース,146,11,7.5,14.3,27.4,0.25,3.6
新美 愛,3991,6 コース,305,6,1.9,6.8,14.1,0.27,3.9
