name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
大熊 辰弥,3855,桐生,20,166,13,4.89,7.8,28.9,46.9,0,0,0.25
大熊 辰弥,3855,戸田,14,109,9,4.66,8.2,20.1,48.6,0,0,0.22
大熊 辰弥,3855,江戸川,34,271,40,5.34,14.7,34.3,53.8,0,0,0.23
大熊 辰弥,3855,平和島,15,122,11,4.65,9.0,27.8,44.2,0,0,0.21
大熊 辰弥,3855,多摩川,20,172,17,4.6,9.8,25.0,42.4,0,0,0.23
大熊 辰弥,3855,浜名湖,17,123,6,4.4,4.8,21.9,39.0,0,0,0.25
大熊 辰弥,3855,蒲郡,14,116,8,4.75,6.9,27.5,46.5,0,0,0.23
大熊 辰弥,3855,常滑,21,166,7,4.13,4.2,22.2,40.9,0,0,0.24
大熊 辰弥,3855,津,15,114,9,4.43,7.8,21.0,41.2,1,0,0.24
大熊 辰弥,3855,三国,25,190,16,4.2,8.4,20.5,37.3,0,0,0.23
大熊 辰弥,3855,びわこ,19,156,15,4.6,9.6,29.4,42.9,1,0,0.22
大熊 辰弥,3855,住之江,16,133,5,4.2,3.7,22.5,35.3,0,0,0.22
大熊 辰弥,3855,尼崎,28,234,13,4.25,5.5,17.0,38.8,0,0,0.24
大熊 辰弥,3855,鳴門,45,335,26,4.23,7.7,21.1,37.0,1,0,0.22
大熊 辰弥,3855,丸亀,102,831,76,4.61,9.1,24.1,43.3,2,0,0.21
大熊 辰弥,3855,児島,31,261,13,4.26,4.9,22.2,35.2,0,0,0.23
大熊 辰弥,3855,宮島,28,242,12,3.96,4.9,16.5,34.3,0,0,0.23
大熊 辰弥,3855,徳山,33,279,19,4.03,6.8,16.4,34.7,0,0,0.25
大熊 辰弥,3855,下関,31,254,14,3.99,5.5,18.5,32.6,0,0,0.23
大熊 辰弥,3855,若松,26,215,14,3.85,6.5,15.3,30.7,0,0,0.24
大熊 辰弥,3855,芦屋,32,267,21,4.29,7.8,20.6,37.4,1,0,0.22
大熊 辰弥,3855,福岡,27,217,9,4.09,4.1,17.5,36.4,0,0,0.23
大熊 辰弥,3855,唐津,25,212,11,4.37,5.1,23.1,42.4,0,0,0.22
大熊 辰弥,3855,大村,25,165,12,4.14,7.2,19.3,32.1,1,0,0.25
