name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
松江 秀徳,4027,1 号艇,1165,1104,30,6,9,10,6,0
松江 秀徳,4027,2 号艇,1027,44,810,87,35,32,19,0
松江 秀徳,4027,3 号艇,1059,16,67,756,130,60,29,1
松江 秀徳,4027,4 号艇,1036,9,21,65,771,140,30,0
松江 秀徳,4027,5 号艇,927,11,30,41,131,604,109,1
松江 秀徳,4027,6 号艇,957,16,66,42,103,200,530,0
