name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
古賀 千晶,4071,女子戦,2022,273,4.94,13.5,27.8,46.5,0.2,3.5
古賀 千晶,4071,混合戦,849,79,4.0,9.3,20.6,32.8,0.19,3.8
