name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
荒井 翔伍,4608,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒井 翔伍,4608,G1,221,24,30,33,58,36,36,2,2,0,2,0,0,1,0
荒井 翔伍,4608,G2,172,21,24,31,33,48,14,1,1,0,0,0,0,0,0
荒井 翔伍,4608,G3,354,52,77,78,61,43,33,4,6,1,2,0,0,0,1
荒井 翔伍,4608,一般,2793,556,596,580,509,312,185,21,33,7,14,0,0,5,1
荒井 翔伍,4608,総合,3540,653,727,722,661,439,268,28,42,8,18,0,0,6,2
