name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
酒井 雄一,2599,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
酒井 雄一,2599,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
酒井 雄一,2599,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
酒井 雄一,2599,G3,14,126,8,4.51,6.3,25.4,39.6,0,0,0.24,4.3
酒井 雄一,2599,一般,331,2754,193,4.72,7.0,24.9,44.3,8,2,0.23,4.0
酒井 雄一,2599,総合,345,2880,201,4.71,6.9,24.9,44.1,8,2,0.23,4.0
