name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
藤原 碧生,5217,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
藤原 碧生,5217,G1,4,31,5,7.1,16.1,45.1,67.7,1,0,0.16,3.1
藤原 碧生,5217,G2,2,13,1,5.23,7.6,15.3,38.4,0,0,0.12,2.8
藤原 碧生,5217,G3,2,19,1,3.89,5.2,21.0,26.3,0,0,0.15,3.2
藤原 碧生,5217,一般,85,756,168,5.74,22.2,39.8,58.2,20,7,0.16,3.1
藤原 碧生,5217,総合,93,819,175,5.74,21.3,39.1,57.5,21,7,0.15,3.1
