name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
久保田 凪紗,5412,女子戦,4,0,1.75,0.0,0.0,0.0,0.14,3.0
久保田 凪紗,5412,混合戦,25,0,1.36,0.0,4.0,4.0,0.22,4.7
