name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
小林 愛実,5165,女子戦,477,37,4.06,7.7,19.2,35.6,0.2,3.7
小林 愛実,5165,混合戦,417,10,2.71,2.4,6.0,16.7,0.2,4.1
