name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
金子 勝利,3426,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金子 勝利,3426,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金子 勝利,3426,G2,19,1,2,4,3,4,5,0,0,0,0,0,0,0,0
金子 勝利,3426,G3,129,7,22,23,27,25,24,1,0,0,1,0,0,0,0
金子 勝利,3426,一般,3719,417,622,684,769,655,540,14,23,2,7,0,0,1,0
金子 勝利,3426,総合,3867,425,646,711,799,684,569,15,23,2,8,0,0,1,0
